user_id,dinero_gastado,porcentaje de recomendación,items_count
76561198093505849,54.980000000000004,162.34,77.0
76561198093507873,0.0,inf,0.0
76561198093537015,9.99,2.5,40.0
76561198093541789,14.98,10.39,77.0
76561198093541850,0.0,inf,0.0
76561198093547083,0.99,0.47,215.0
76561198093554508,0.0,6.25,16.0
76561198093557146,9.99,inf,0.0
76561198093560216,19.99,2.63,38.0
76561198093563764,0.0,30.77,26.0
76561198093567765,0.0,20.0,5.0
76561198093568871,0.0,14.29,7.0
76561198093575256,19.99,33.33,3.0
76561198093584099,19.99,14.29,7.0
76561198093624679,14.99,0.27,372.0
76561198093624785,89.94999999999999,1491.3,23.0
76561198093625944,14.99,2.27,44.0
76561198093633422,0.0,2.17,46.0
76561198093656407,49.98,13.11,61.0
76561198093658975,19.99,1.79,56.0
76561198093659817,0.0,9.09,11.0
76561198093684803,19.99,1.33,75.0
76561198093686401,0.0,inf,0.0
76561198093695145,1.99,1.47,68.0
76561198093711678,39.97,393.85,130.0
76561198093722743,0.0,1.96,51.0
76561198093725111,0.0,inf,0.0
76561198093735220,0.0,2.78,36.0
76561198093736412,14.99,5.0,20.0
76561198093736769,0.0,3.03,33.0
76561198093737741,59.959999999999994,162.34,77.0
76561198093739334,59.99,5.26,19.0
76561198093749122,29.99,1.12,89.0
76561198093768306,94.94999999999999,48.21,448.0
76561198093769658,0.0,207.69,13.0
76561198093772886,19.99,4.71,170.0
76561198093792318,4.99,2.0,50.0
76561198093796919,34.99,inf,0.0
76561198093814775,14.99,3.12,32.0
76561198093815606,0.0,16.33,49.0
76561198093816684,0.0,4.0,25.0
76561198093818820,14.98,25.81,31.0
76561198093825245,0.0,2.86,35.0
76561198093826511,19.99,1.37,73.0
76561198093833194,0.0,0.83,121.0
76561198093834014,19.99,23.48,115.0
76561198093838282,9.99,1.92,52.0
76561198093838682,0.0,3.85,26.0
76561198093839799,40.96,293.16,117.0
76561198093846750,1.99,1.52,66.0
76561198093847443,0.0,2.73,293.0
76561198093918831,14.99,100.0,1.0
76561198093923987,9.99,100.0,8.0
76561198093935386,59.99,1.45,69.0
76561198093936183,0.0,4.55,22.0
76561198093938729,29.99,inf,0.0
76561198093939281,0.0,3.7,27.0
76561198093944702,19.99,1.89,53.0
76561198093955352,0.0,inf,0.0
76561198093955912,0.0,1.67,60.0
76561198093961758,49.96,88.89,72.0
76561198093963443,0.99,0.83,120.0
76561198093970444,0.0,7.34,109.0
76561198093972974,29.98,10.13,79.0
76561198093983570,19.98,1.63,491.0
76561198093986319,105.92999999999999,1280.0,40.0
76561198093992124,39.99,47.06,17.0
76561198094009584,9.99,2.33,43.0
76561198094024142,0.0,3.03,33.0
76561198094024364,29.979999999999997,17.78,45.0
76561198094032017,24.98,320.0,20.0
76561198094044127,14.99,6.67,15.0
76561198094044284,49.97,25.0,108.0
76561198094051303,0.0,13.79,58.0
76561198094055339,14.99,2.7,37.0
76561198094062762,5.99,13.56,59.0
76561198094065803,70.96000000000001,108.7,115.0
76561198094071373,0.0,2.94,34.0
76561198094073056,9.99,inf,0.0
76561198094074209,39.98,17.2,157.0
76561198094077205,0.0,2.38,42.0
76561198094090475,14.99,3.85,26.0
76561198094106185,0.0,103.85,26.0
76561198094111845,0.0,4.35,23.0
76561198094132116,0.0,1.41,71.0
76561198094136811,14.99,2.94,34.0
76561198094149935,34.98,13.79,58.0
76561198094161460,9.99,1.49,67.0
76561198094162039,14.99,4.17,24.0
76561198094163912,34.98,15.69,51.0
76561198094174176,59.97,403.53,85.0
76561198094176685,0.0,3.57,28.0
76561198094184873,14.98,3.65,219.0
76561198094193531,89.98,84.21,76.0
76561198094194624,29.99,10.81,74.0
76561198094224872,39.98,2.0,50.0
76561198094243372,0.0,2.04,49.0
76561198094245250,24.98,77.14,35.0
76561198094247822,0.0,14.29,7.0
76561198094253076,0.0,2.17,46.0
76561198094264350,0.0,3.23,31.0
76561198094283454,14.99,5.88,17.0
76561198094304449,25.97,544.44,126.0
76561198094321155,29.99,0.65,155.0
76561198094324289,0.0,1.79,56.0
76561198094344083,59.99,1.82,55.0
76561198094345295,0.0,3.03,33.0
76561198094345587,14.99,50.0,16.0
76561198094350759,59.95,1.89,53.0
76561198094350896,0.0,7.14,14.0
76561198094359049,54.980000000000004,27.0,100.0
76561198094362866,0.0,inf,0.0
76561198094368675,14.99,6.67,15.0
76561198094395257,0.0,4.17,24.0
76561198094397698,9.99,20.0,5.0
76561198094410284,24.98,17.02,47.0
76561198094411433,0.0,12.5,8.0
76561198094413234,29.98,12.44,217.0
76561198094414013,14.99,8.99,89.0
76561198094426674,9.99,20.0,5.0
76561198094428264,45.95,474.07,108.0
76561198094437143,14.99,7.55,106.0
76561198094437585,0.0,4.0,25.0
76561198094438867,0.0,33.33,3.0
76561198094455101,9.99,2.0,50.0
76561198094455687,0.0,5.0,20.0
76561198094457617,0.0,50.0,2.0
76561198094460843,49.99,inf,0.0
76561198094471302,7.99,4.35,23.0
76561198094506909,59.980000000000004,36.36,22.0
76561198094507877,19.99,1.85,54.0
76561198094509661,0.0,5.56,18.0
76561198094511613,34.99,87.1,31.0
76561198094513310,0.0,2.33,43.0
76561198094515883,4.99,1.75,57.0
76561198094519454,24.98,164.1,39.0
76561198094523451,0.0,18.6,43.0
76561198094532627,0.0,1.2,83.0
76561198094533668,3.99,61.54,13.0
76561198094544716,0.0,2.44,41.0
76561198094551776,0.0,6.25,16.0
76561198094559318,19.99,1.69,59.0
76561198094579576,29.99,3.03,33.0
76561198094589246,4.99,28.72,94.0
76561198094611693,9.99,133.33,6.0
76561198094623726,11.98,9.3,86.0
76561198094634713,14.99,3.57,28.0
76561198094639852,74.76,50.0,16.0
76561198094652307,9.99,1.23,81.0
76561198094653273,0.0,14.55,55.0
76561198094654275,0.0,2.38,42.0
76561198094656207,29.979999999999997,230.2,149.0
76561198094656452,14.99,53.33,15.0
76561198094663041,18.98,10.39,77.0
76561198094663718,129.93,1063.83,94.0
76561198094665607,164.91,505.05,396.0
76561198094667834,4.99,6.67,15.0
76561198094673744,0.0,3.45,29.0
76561198094673961,0.0,7.69,13.0
76561198094695756,39.99,14.81,54.0
76561198094718859,0.0,inf,0.0
76561198094722660,54.96,77.11,83.0
76561198094752240,4.99,1.96,51.0
76561198094780411,9.99,0.67,150.0
76561198094780836,14.99,3.03,33.0
76561198094782691,4.99,22.22,72.0
76561198094829750,59.99,1.59,63.0
76561198094830975,14.99,2.04,49.0
76561198094831229,9.99,25.0,4.0
76561198094838512,4.99,14.29,7.0
76561198094858770,0.0,0.82,122.0
76561198094860495,14.99,9.09,11.0
76561198094879769,19.99,3.23,31.0
76561198094932472,0.0,4.55,22.0
76561198094933232,59.99,3.7,27.0
76561198094936736,110.93,412.9,124.0
76561198094944801,0.0,1.12,89.0
76561198094960016,0.0,6.67,15.0
76561198094960795,0.0,540.0,5.0
76561198094961153,41.97,154.32,81.0
76561198094966673,29.97,30.34,89.0
76561198094973095,34.98,39.13,69.0
76561198094997873,34.99,0.57,174.0
76561198095005075,64.97,32.93,82.0
76561198095035915,0.99,180.0,15.0
76561198095096914,14.99,7.14,14.0
76561198095119764,19.99,2.04,49.0
76561198095124187,9.99,11.11,9.0
76561198095142204,0.0,1.41,71.0
76561198095148817,0.0,12.5,8.0
76561198095149792,59.99,2.56,39.0
76561198095149879,24.99,5.26,19.0
76561198095153484,19.99,1.25,80.0
76561198095160053,19.99,9.09,11.0
76561198095169213,34.980000000000004,inf,0.0
76561198095184401,24.98,inf,0.0
76561198095204879,0.0,6.45,124.0
76561198095206391,9.99,1.82,55.0
76561198095214263,19.99,1.59,63.0
76561198095217647,0.0,0.94,106.0
76561198095222384,19.99,2.33,43.0
76561198095222559,0.0,12.5,8.0
76561198095224013,9.99,2.44,41.0
76561198095226942,9.99,1.85,54.0
76561198095229758,9.99,8.33,12.0
76561198095238263,14.99,260.42,96.0
76561198095249718,0.0,4.76,21.0
76561198095257483,0.0,7.27,110.0
76561198095259560,19.99,3.85,26.0
76561198095261449,9.99,0.41,243.0
76561198095265398,0.0,1.54,65.0
76561198095271002,0.0,8.33,12.0
76561198095297673,0.0,3.23,31.0
76561198095314096,0.0,13.33,60.0
76561198095317606,0.0,36.36,22.0
76561198095318446,9.99,1.56,64.0
76561198095322616,9.99,27.55,98.0
76561198095337381,19.98,50.94,53.0
76561198095360391,9.99,5.88,17.0
76561198095363586,64.97,54.24,118.0
76561198095370406,29.99,1.52,66.0
76561198095385702,64.97,inf,0.0
76561198095394823,19.99,16.67,6.0
76561198095402254,14.99,3.57,28.0
76561198095403022,39.98,136.17,47.0
76561198095405817,14.99,4.76,21.0
76561198095426279,19.99,3.7,27.0
76561198095441194,0.0,108.0,25.0
76561198095444964,9.99,1.11,90.0
76561198095448607,14.99,3.7,27.0
76561198095450609,23.979999999999997,7.77,103.0
76561198095457579,0.0,1.16,86.0
76561198095458431,4.99,1.33,75.0
76561198095467701,0.0,4.55,22.0
76561198095481091,14.99,1.2,83.0
76561198095481393,64.96000000000001,inf,0.0
76561198095481910,0.0,1.35,74.0
76561198095486027,19.99,14.55,55.0
76561198095494508,14.99,0.83,120.0
76561198095494678,14.99,3.12,32.0
76561198095512109,30.96,85.62,146.0
76561198095526354,0.0,38.1,21.0
76561198095547867,14.99,3.23,31.0
76561198095560360,39.99,8.7,92.0
76561198095562061,54.96,284.21,76.0
76561198095637062,0.0,1.49,67.0
76561198095647149,0.0,25.0,4.0
76561198095653552,0.0,26.67,30.0
76561198095656344,14.99,10.0,10.0
76561198095659852,19.99,inf,0.0
76561198095660414,0.0,1.28,78.0
76561198095674132,9.99,inf,0.0
76561198095682416,19.99,2.13,47.0
76561198095685006,19.99,450.0,6.0
76561198095724838,0.0,30.77,26.0
76561198095725786,49.97,61.36,44.0
76561198095735150,14.99,66.67,12.0
76561198095736920,0.0,0.75,133.0
76561198095748015,39.97,24.11,112.0
76561198095765519,13.98,44.26,61.0
76561198095765572,0.0,4.76,21.0
76561198095766418,19.98,88.89,72.0
76561198095767190,34.99,9.09,11.0
76561198095816476,34.98,10.67,75.0
76561198095839093,9.99,5.56,18.0
76561198095839864,149.92000000000002,395.26,253.0
76561198095846048,19.99,inf,0.0
76561198095856407,154.93,1162.79,86.0
76561198095857280,0.0,17.78,45.0
76561198095862530,0.0,4.17,24.0
76561198095874772,0.0,20.0,5.0
76561198095902650,9.99,14.29,7.0
76561198095920137,34.98,6.06,132.0
76561198095920833,84.95,451.32,76.0
76561198095921346,0.0,108.47,59.0
76561198095921854,19.99,1.22,82.0
76561198095923468,39.98,43.55,62.0
76561198095924536,0.0,inf,0.0
76561198095926289,19.99,72.73,11.0
76561198095928099,14.99,inf,0.0
76561198095937802,0.0,1.52,66.0
76561198095943749,59.99,19.05,42.0
76561198095945803,69.98,14.04,57.0
76561198095947504,14.99,2.0,50.0
76561198095949314,19.98,5.71,140.0
76561198095949899,0.0,7.14,14.0
76561198095959526,39.97,128.0,50.0
76561198095964304,29.979999999999997,53.33,15.0
76561198095979004,4.99,6.25,16.0
76561198095980012,0.0,33.33,3.0
76561198095997286,0.0,22.22,36.0
76561198096002072,14.99,1.64,61.0
76561198096025044,14.99,1.03,97.0
76561198096032572,0.0,100.0,8.0
76561198096038814,0.0,12.5,8.0
76561198096044900,0.0,7.69,13.0
76561198096045214,0.0,2.17,46.0
76561198096047698,0.0,11.11,9.0
76561198096049645,9.99,1.41,71.0
76561198096054180,9.99,2.27,44.0
76561198096059368,29.99,3.45,29.0
76561198096068574,9.99,0.17,587.0
76561198096079340,19.99,675.0,8.0
76561198096095430,0.0,117.39,23.0
76561198096133264,0.0,20.0,40.0
76561198096133548,0.0,4.0,25.0
76561198096137714,0.0,inf,0.0
76561198096143818,54.97,193.94,33.0
76561198096146616,0.0,0.56,178.0
76561198096157048,59.97,100.0,27.0
76561198096176845,19.99,inf,0.0
76561198096178902,0.0,inf,0.0
76561198096211787,39.99,4.76,21.0
76561198096221528,0.0,4.0,25.0
76561198096223608,24.979999999999997,50.0,16.0
76561198096246986,0.0,2.04,49.0
76561198096257768,0.0,2.5,40.0
76561198096268241,0.0,100.0,1.0
76561198096274939,19.99,1.06,94.0
76561198096279435,0.0,0.99,101.0
76561198096322505,59.99,1.43,70.0
76561198096326508,0.0,1.09,92.0
76561198096332661,4.99,34.78,23.0
76561198096353062,14.99,4.76,21.0
76561198096407403,0.0,64.29,42.0
76561198096417535,34.980000000000004,83.33,150.0
76561198096433372,0.0,2.0,50.0
76561198096436727,9.99,inf,0.0
76561198096443555,114.95,457.14,112.0
76561198096447440,0.0,25.0,4.0
76561198096452917,0.0,3.23,31.0
76561198096458693,14.99,9.09,11.0
76561198096460086,0.0,1.47,68.0
76561198096479122,0.0,4.17,24.0
76561198096496816,0.0,6.67,15.0
76561198096510963,19.99,0.73,137.0
76561198096529607,0.0,1.64,61.0
76561198096540669,14.99,2.22,45.0
76561198096562087,19.99,11.11,9.0
76561198096565807,14.99,22.86,35.0
76561198096596971,0.0,16.67,6.0
76561198096600230,0.0,16.0,50.0
76561198096612310,0.0,1.59,63.0
76561198096632715,0.0,11.11,9.0
76561198096634664,0.0,10.0,10.0
76561198096670934,9.99,inf,0.0
76561198096671647,39.98,8.33,96.0
76561198096678177,0.0,2.78,36.0
76561198096683619,0.0,4.35,23.0
76561198096686903,0.0,inf,0.0
76561198096694241,43.94,878.31,83.0
76561198096717859,19.99,1.52,66.0
76561198096719713,0.0,11.11,9.0
76561198096734926,19.99,2.78,36.0
76561198096736743,104.94,628.45,116.0
76561198096745769,0.0,15.09,53.0
76561198096745990,0.0,7.14,14.0
76561198096750939,9.99,inf,0.0
76561198096765493,0.0,3.03,33.0
76561198096766604,0.0,2.08,48.0
76561198096771953,0.0,11.11,9.0
76561198096775672,19.99,5.88,17.0
76561198096782512,0.0,5.88,17.0
76561198096785215,14.99,100.0,8.0
76561198096805950,0.0,16.0,50.0
76561198096816694,0.0,1.49,67.0
76561198096840499,23.979999999999997,66.67,12.0
76561198096849086,109.94,483.1,71.0
76561198096849171,14.99,5.56,18.0
76561198096878685,0.99,14.81,54.0
76561198096902206,54.97,1200.0,18.0
76561198096921300,19.99,1.59,63.0
76561198096922815,119.96000000000001,96.9,129.0
76561198097026173,24.979999999999997,8.89,90.0
76561198097034946,72.95,134.41,93.0
76561198097038758,54.980000000000004,54.0,50.0
76561198097058385,129.97,206.45,31.0
76561198097058965,9.99,4.17,24.0
76561198097062795,39.98,inf,0.0
76561198097071063,54.96,171.23,73.0
76561198097073485,0.0,3.57,28.0
76561198097082352,14.99,0.83,120.0
76561198097127444,0.0,1.64,61.0
76561198097130336,19.99,inf,0.0
76561198097150329,9.99,4.0,25.0
76561198097153372,24.99,inf,0.0
76561198097160277,14.99,0.99,101.0
76561198097165402,19.99,1.61,62.0
76561198097166040,54.97,55.1,49.0
76561198097168319,0.0,inf,0.0
76561198097172610,1.98,103.85,26.0
76561198097177685,0.0,446.43,28.0
76561198097188738,0.0,4.17,24.0
76561198097194571,9.99,4.0,25.0
76561198097195766,29.979999999999997,57.45,47.0
76561198097203198,0.0,3.03,33.0
76561198097208062,9.99,80.0,10.0
76561198097219763,0.0,23.53,34.0
76561198097227741,19.99,1.32,76.0
76561198097265236,0.0,38.1,21.0
76561198097281049,14.99,9.64,83.0
76561198097307311,14.99,inf,0.0
76561198097313353,0.0,0.89,112.0
76561198097320856,39.99,6.25,16.0
76561198097333029,0.0,4.35,23.0
76561198097341253,0.0,2.5,40.0
76561198097347172,21.98,24.32,111.0
76561198097372038,19.99,225.0,12.0
76561198097408489,0.0,inf,0.0
76561198097432153,9.99,10.0,10.0
76561198097442746,9.99,1.43,70.0
76561198097450390,39.97,61.54,104.0
76561198097453305,9.99,32.0,25.0
76561198097466813,0.0,3.57,28.0
76561198097470405,74.96,101.48,338.0
76561198097488403,0.0,27.59,29.0
76561198097534775,75.96,inf,0.0
76561198097548249,14.99,1.49,67.0
76561198097565503,0.0,inf,0.0
76561198097584957,59.97,57.45,47.0
76561198097591088,19.98,387.6,258.0
76561198097608178,19.98,50.0,54.0
76561198097614571,14.99,5.26,19.0
76561198097614899,19.99,inf,0.0
76561198097621779,47.95,781.25,16.0
76561198097623724,9.99,inf,0.0
76561198097638512,29.979999999999997,6.2,129.0
76561198097640986,29.99,2.86,35.0
76561198097641296,95.94,inf,0.0
76561198097647283,0.0,1.23,81.0
76561198097679918,0.0,25.0,4.0
76561198097699089,9.99,14.04,57.0
76561198097700773,39.98,6.61,121.0
76561198097704419,14.99,38.1,21.0
76561198097717253,19.99,4.0,25.0
76561198097725340,0.0,inf,0.0
76561198097726933,0.0,100.0,8.0
76561198097730477,14.99,3.7,27.0
76561198097730733,0.0,3.03,33.0
76561198097736628,14.99,80.0,10.0
76561198097737597,0.0,5.0,20.0
76561198097742192,87.94999999999999,138.89,90.0
76561198097747661,0.0,20.51,39.0
76561198097758931,14.99,6.25,16.0
76561198097762318,9.99,36.36,22.0
76561198097765368,0.0,1.67,60.0
76561198097766259,0.0,1.75,57.0
76561198097768337,44.98,12.5,64.0
76561198097769867,24.98,104.92,61.0
76561198097770024,99.96000000000001,337.84,37.0
76561198097790955,49.98,664.94,77.0
76561198097795611,74.98,5.67,141.0
76561198097798959,0.0,8.33,12.0
76561198097799802,44.99,5.84,137.0
76561198097809601,34.98,67.5,40.0
76561198097851250,14.98,69.23,39.0
76561198097857735,0.0,8.33,12.0
76561198097860960,34.97,inf,0.0
76561198097864769,19.99,inf,0.0
76561198097874462,0.0,1.79,56.0
76561198097881853,14.99,14.55,55.0
76561198097885305,0.0,1.89,53.0
76561198097888790,44.98,inf,0.0
76561198097908877,0.0,1.49,67.0
76561198097909936,7.99,5.88,17.0
76561198097913004,0.0,5.88,17.0
76561198097925653,34.98,21.62,37.0
76561198097927244,0.0,6.25,16.0
76561198097932115,14.99,0.84,119.0
76561198097949523,29.979999999999997,147.06,85.0
76561198097976037,14.99,14.55,55.0
76561198098009605,0.0,50.0,16.0
76561198098009902,59.99,10.96,73.0
76561198098017317,14.99,5.88,17.0
76561198098025074,39.99,1.22,82.0
76561198098027263,19.99,3.23,31.0
76561198098029716,0.0,28.57,28.0
76561198098039615,14.99,inf,0.0
76561198098039823,9.99,18.6,43.0
76561198098040975,14.99,13.56,118.0
76561198098061553,0.0,2.7,37.0
76561198098082583,24.98,14.04,57.0
76561198098088298,107.96000000000001,inf,0.0
76561198098092348,14.99,3.23,31.0
76561198098113275,0.0,1.25,80.0
76561198098136638,0.0,1.96,51.0
76561198098137546,19.99,2.13,47.0
76561198098151600,0.0,100.0,1.0
76561198098152088,64.96000000000001,145.45,44.0
76561198098156317,0.0,inf,0.0
76561198098163147,0.0,0.69,144.0
76561198098180949,0.0,100.0,8.0
76561198098203238,0.0,5.26,19.0
76561198098215525,17.99,inf,0.0
76561198098219771,19.98,44.26,61.0
76561198098249951,19.99,1.72,58.0
76561198098270025,0.0,100.0,1.0
76561198098273392,14.99,13.56,59.0
76561198098284386,0.0,7.69,13.0
76561198098285983,9.99,1.82,55.0
76561198098295542,19.99,7.69,13.0
76561198098314442,44.97,158.82,17.0
76561198098315991,0.0,4.55,22.0
76561198098316646,44.98,31.03,87.0
76561198098334333,0.0,1.39,72.0
76561198098346223,0.0,51.92,52.0
76561198098351244,0.0,7.14,14.0
76561198098358388,19.99,38.57,70.0
76561198098359018,19.99,16.33,49.0
76561198098364705,14.99,4.0,25.0
76561198098399688,69.97,17.2,157.0
76561198098402417,0.0,inf,0.0
76561198098420905,0.0,4.0,25.0
76561198098423566,79.94999999999999,234.78,92.0
76561198098447454,54.980000000000004,80.0,10.0
76561198098447960,9.99,1.72,58.0
76561198098453611,34.980000000000004,117.39,23.0
76561198098456831,14.99,3.45,29.0
76561198098467152,9.99,inf,0.0
76561198098469568,0.0,11.11,9.0
76561198098479489,9.99,1.43,70.0
76561198098482126,29.979999999999997,108.47,59.0
76561198098492598,39.99,2.5,40.0
76561198098497224,19.99,5.0,20.0
76561198098500523,0.0,12.5,8.0
76561198098502812,0.0,50.0,2.0
76561198098526969,9.99,26.47,102.0
76561198098542735,0.0,2.27,44.0
76561198098553595,9.99,inf,0.0
76561198098572915,19.99,2.38,42.0
76561198098579167,14.99,5.88,17.0
76561198098624076,0.0,4.57,175.0
76561198098640798,9.99,1.19,84.0
76561198098653023,0.0,5.56,18.0
76561198098657376,9.99,0.37,534.0
76561198098661642,17.99,2.94,34.0
76561198098673552,19.99,4.55,22.0
76561198098675575,34.98,10.96,73.0
76561198098675629,69.98,19.05,42.0
76561198098681152,14.99,3.03,33.0
76561198098802468,0.0,7.77,103.0
76561198098805520,14.99,10.0,10.0
76561198098816605,9.99,1.11,90.0
76561198098826029,19.99,29.63,27.0
76561198098839441,39.97,256.0,25.0
76561198098839681,7.99,0.93,107.0
76561198098840056,84.95,743.88,98.0
76561198098845763,0.0,inf,0.0
76561198098851831,14.99,5.0,20.0
76561198098852080,14.99,4.17,24.0
76561198098861847,0.0,19.05,42.0
76561198098920303,14.99,18.18,44.0
76561198098955388,14.99,2.38,42.0
76561198098964713,34.980000000000004,79.41,34.0
